time,likes,comments,reactions,reaction_count,image,video,link,text,shares,post_url,topic,processed_text,engagement
2023-11-17 18:15:03,708,15,"{'like': 708, 'love': 20, 'haha': 1, 'wow': 6, 'sad': 3, 'angry': 1}",739,,,https://on.natgeo.com/47CNNrq?fbclid=IwAR2CxND7Uql0k3qoFyqJ9Wfbw-KABPzaPOPNKljuiKsZJuQf3uLpNg3iN9g,"It can take years to find the right tree. From the U.S. Capitol to Rockefeller Plaza, here’s how the most iconic evergreens make the cut.

NATIONALGEOGRAPHIC.COM
How the nation chooses its best and brightest Christmas trees",24,https://facebook.com/natgeo/posts/894032802094151,Environment,take year find right tree capitol rockefel plaza icon evergreen make cut nation choos best brightest christma tree,778
2023-11-17 12:15:04,736,11,"{'like': 736, 'love': 20, 'wow': 7, 'care': 4}",767,,,https://on.natgeo.com/3R20Ehd?fbclid=IwAR1P8ebXw0CkeQvJWLVXSm0_pdeOd6EcCf6ypupD2I9bfcNiKBBbhXKRtnw,"Every year, the Provençal town of Saintes-Maries-de-la-Mer hosts a pilgrimage like no other, drawing Romani people from across Europe to the wetlands and open horizons of the Camargue. The festivities are a fitting tribute to one of France’s most singular regions.

NATIONALGEOGRAPHIC.COM
This unique Camargue pilgrimage is a fitting tribute to France's most singular region",22,https://facebook.com/natgeo/posts/893896258774472,Travel,everi year provenç town host pilgrimag like draw romani peopl across europ wetland open horizon camargu festiv fit tribut one franc singular region uniqu camargu pilgrimag fit tribut franc singular region,800
2023-11-17 09:15:03,284,12,"{'like': 284, 'love': 2, 'haha': 1, 'wow': 36, 'care': 3, 'sad': 27, 'angry': 1}",354,,,https://on.natgeo.com/49CuCQe?fbclid=IwAR2i4f6n-UzpsnTsOfLdbqxWd79FgIbMhHDIdCtWNVJKS4S889Sioa0HG8g,"The flaming phenomenon in the Central Asian desert is both an industrial accident and a tourist attraction. Is it worth the risk to turn it off?

NATIONALGEOGRAPHIC.COM
This 'Gate to Hell' has burned for decades. Will we ever shut it?",17,https://facebook.com/natgeo/posts/893800448784053,Science,flame phenomenon central asian desert industri accid tourist attract worth risk turn hell burn decad ever shut,383
2023-11-17 06:22:15,564,14,"{'like': 564, 'love': 109, 'haha': 3, 'wow': 3, 'care': 11}",690,,https://scontent.fhan14-3.fna.fbcdn.net/v/t42.1790-2/10000000_1035607644437443_902392325473745695_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=lFdp6tRfdRoAX8m_Slm&tn=zl8CM8dkYkrsNiwA&_nc_rml=0&_nc_ht=scontent.fhan14-3.fna&oh=00_AfC1IK0w6jYbzJx0zPAAaYy0edGrkMROkY6MDgi8Jx49Hw&oe=6563F3D5,https://on.natgeo.com/40JjMnl?fbclid=IwAR0QYJnpVWHZtEC6EiVCtTo1cXUQh99i8c7W6kW5Gaw8T-prp7gLT2TmTXg,"Across the continent, Indigenous peoples are methodically reasserting control over their land, laws, and how they live. Here, five Indigenous social media creators share their personal definitions of sovereignty.
https://on.natgeo.com/40JjMnl",65,https://facebook.com/natgeo/posts/893743538789744,Magazine,across contin indigen peopl method reassert control land law live five indigen social media creator share person definit sovereignti http,769
2023-11-17 04:15:02,278,34,"{'like': 278, 'love': 7, 'haha': 1, 'wow': 8, 'care': 4, 'sad': 2, 'angry': 1}",301,,,https://on.natgeo.com/3QHRh4T?fbclid=IwAR3fQwtxibMgUOlv-Bz-OVpkfEHmnMPok-SIb7-m1LmNcCkWvsFIvLuN6ts,"Ketamine therapy has been shown to change lives by treating severe depression and anxiety. But experts say it must be taken with supervision in places equipped to handle medical and psychological emergencies.

NATIONALGEOGRAPHIC.COM
Ketamine effectively treats depression. Do the benefits outweigh the risks?",31,https://facebook.com/natgeo/posts/893703298793768,Science,ketamin therapi shown chang live treat sever depress anxieti expert say must taken supervis place equip handl medic psycholog emerg ketamin effect treat depress benefit outweigh risk,366
2023-11-17 02:15:05,635,19,"{'like': 635, 'love': 15, 'wow': 2, 'sad': 1}",653,,,https://on.natgeo.com/3sLSAYu?fbclid=IwAR0olR9ePKcJEbgGBdbcegViRM5jYumjNwbFR8rcx36OPl-yjLzd1PTYpnA,"Despite being written for his eyes only, the philosopher emperor's private journal, Meditations, has now been read by millions seeking his stoic wisdom and life lessons.

NATIONALGEOGRAPHIC.COM
What did Marcus Aurelius believe? 'Meditations' has the answers.",53,https://facebook.com/natgeo/posts/893665255464239,History Magazine,despit written eye philosoph emperor privat journal medit read million seek stoic wisdom life lesson marcu aureliu believ answer,725
2023-11-17 00:15:01,3094,29,"{'like': 3094, 'love': 415, 'haha': 1, 'wow': 13, 'care': 20}",3543,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/401851242_893620585468706_7316793388142563384_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=r_X6CzLOdcsAX8LaU37&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDogMPzaaAtbIB9Vk4OeBd8uQHaNI7SnpfSHJ-p5VEewg&oe=656469B5&manual_redirect=1,,,"Scenic autumn view of a rolling valley covered by a forest of bright gold aspen and dark green spruce in Colorado, USA.",159,https://facebook.com/natgeo/posts/893620608802037,Travel,scenic autumn view roll valley cover forest bright gold aspen dark green spruce colorado usa,3731
2023-11-16 21:15:08,259,6,"{'like': 259, 'love': 5, 'haha': 1, 'wow': 4, 'care': 2, 'sad': 2}",273,,,https://on.natgeo.com/47qkDLY?fbclid=IwAR0wLS4J6pSWCs8j-GfZAOJy8VQdb_me4n6IdxcTmYMhm6stass5zddbwaE,"In the summer of 1969, America brandished its mastery over nature, landing a man on the Moon. Closer to home—and perhaps to Americans’ hearts—it shut off Niagara Falls. Here's what happened next.

NATIONALGEOGRAPHIC.COM
In 1969, the U.S. turned off Niagara Falls. Here's what happened next.",12,https://facebook.com/natgeo/posts/893530122144419,History & Culture,summer america brandish masteri natur land man moon closer perhap american shut niagara fall happen next turn niagara fall happen next,291
2023-11-16 18:15:04,533,40,"{'like': 533, 'love': 11, 'haha': 68, 'wow': 28, 'care': 2, 'sad': 1, 'angry': 2}",645,,,https://on.natgeo.com/40Egu4M?fbclid=IwAR03dsfnyuzC1RPqm8I9LRJ1aguX_rACV6_ZO7z1b97L-_C6L3wi1ROKG00,"News articles or food influencers on social media might have you believe that castoreum—a yellow, syrupy substance from the castor sacs near a beaver’s anus—is found in your everyday vanilla-flavored products, disguised as “natural flavoring.” Experts say this couldn’t be further from the truth.

NATIONALGEOGRAPHIC.COM
Does your vanilla ice cream have beaver goo in it?",28,https://facebook.com/natgeo/posts/893435638820534,Animals,news articl food influenc social media might believ yellow syrupi substanc castor sac near beaver found everyday product disguis natur expert say truth vanilla ice cream beaver goo,713
2023-11-16 12:15:04,585,10,"{'like': 585, 'love': 43, 'wow': 8, 'care': 1}",637,,,https://on.natgeo.com/3uhxphs?fbclid=IwAR0gwEyV0H9XdAi0uR3yI3p99M2Jq8DLU9BVFbH-mRTtPmjha_8_hHLZ3OI,"Richard James Taylor found the sweet spot between natural and artificial light sources to get this shot of Dubrovnik's golden hour for the November Issue of National Geographic Traveller (UK).

NATIONALGEOGRAPHIC.COM
How I got the shot: Richard James Taylor on capturing Dubrovnik's golden hour",22,https://facebook.com/natgeo/posts/893308192166612,Travel,richard jame taylor found sweet spot natur artifici light sourc get shot dubrovnik golden hour novemb issu nation geograph travel uk got shot richard jame taylor captur dubrovnik golden hour,669
2023-11-16 09:15:04,365,8,"{'like': 365, 'love': 29, 'haha': 1, 'wow': 6, 'care': 2}",403,,,https://on.natgeo.com/3FYom7I?fbclid=IwAR0R1ceaFC6817_XmyDGzkOsTVH-zKAd4hidvklWkwrqL0gt4JI6P8MntQo,"How true is it that Joséphine was Napoleon’s one true love, that she alone was adulterous, or that his militaristic ambitions were driven by their relationship? The truth is as complex as the two characters involved.

NATIONALGEOGRAPHIC.COM
The truth behind the turbulent love story of Napoleon and Joséphine",24,https://facebook.com/natgeo/posts/893245308839567,History & Culture,true joséphin napoleon one true love alon adulter militarist ambit driven relationship truth complex two charact involv truth behind turbul love stori napoleon joséphin,435
2023-11-16 06:15:00,2677,21,"{'like': 2677, 'love': 260, 'wow': 45, 'care': 11, 'angry': 1}",2994,https://m.facebook.com/photo/view_full_size/?fbid=893179828846115&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY8fnVINwZPTAe6WOYa6XHO8_wYAbmWWqEmpIxbmndsXHa0r0GTSd11QQ_1bbcugT4clOPxtp8HrBRsfUT0WZfYn1k4ghuw-bbqBdZ8BsQ-IZSNWIKi6JF3VTBXk578xKI9UU67-I-p4NOJ2J8ifb1jjyz5_93QbQq00e_jorzTFct6qu4peFx5K34Q75d3U3f7widqnsa7L9mloYdm8Kzst8eIZmTAei3YzNv0C9eR2LU6XwjPuW5BS8wcQiqhJIGoxauV51xXBYM06nqytonNcSzy55u9-3r2ZsFHF_kgACrhzhsES2dRmKqwOtM7mRrRrZywhjlpW9fJJTS0dL18YVEKn-K-SGtNEpCrTvieeByB_Vsuy7nWHCgol_yFduM8SzOs90Ck5OiCpFtKHDL1iqhNk0B-l1YWXd-mFNQKhd1fubKWeQOYDYrKZKg1x59nZWYmn7-cFPrgMeQHjUNF91gmctVGJs3c3307cKoBvVf_1_BXNb24vQxBnudq4xTxq4GgE7UoYxXQ48OfaAYqol-ih7xJLUQEjHGgr00mCIazuqVbBBLIf4-Uk3aWIc8vcEb6MxJof-FPmSzUjdSpc_x7ecdfPLse6Pkc-vaOmBofwpaa-MmbQRlBf-EmCIYBllz3E65K8RloZAU0j8blT4t6f6BgFrjWKKzsT0cS1vWNQbMstdICYnL1XOUlAY1bRU6nsK2eo4XVqln4xRmxi85aKULuNwEYcYLtUNhHBMerkVecBvMVC9gfk1ryS0q2i5z8jAeE30EuzKNPSpdoYRnfQUro-HojsAyPG9hyyfSU2xE6Nzv0XBeW-UID49N4N_8_aj-\-\v4ENAW07usil_XMpZUDrxQZW7F3XXHRcbTz3YOkJnvkvAw4xWZLLnfJkAWixUe7WWr42dsALxJ9oFZa4c5YWMTE_2SwqoDMiMculjQAbauBPmvR4CoGx3py5cc9z_FcJK1vLsvp3wZFCoysIysxQm9gvKb8ZjeH5XFY79U1_UH9XU_R_TFUm6ipapyzqVYEw9EStdz743Dw1EPNza3FHYmkpM5wpNiBY_TVG_oD-CbRCxcYpEQR6neW3a3wXrB3wzLEGp8C05G-T8eBwCyZ2JAjniGm_ouybATREE06sBhH8LTOBihKpGkM16ejKQD-1daJeeKwrqjVgaqmzHDinqqor-tM0I_s4q33PfqKHUScqvZ1Dg4z9hfkMYuLGpuWHxh2thJoH1kCw81FJfJEhIRgessbYB2zuhHEQqCE7iw8TG9p__gDQBdUsPsxR6tVDHUZjyiatsx5y6u476oi6Tn4Ni6-WhdLgd5mCEjy78D725OQD033zZjDvONu2NfCXpFHA4C9ZaS_h8tjyf04UGQLvk2imxQztSpCLmN95I_hhkyxmigWb3z2mN5oSWUUp6ZpgcrWRSarQiAtH1bru3zFaW0NHSp44qoH-HVGmbWBlS8un6244XYvexYwaIY9s&__tn__=%2Cg&paipv=0&eav=AfbSNJOtfajy9MGENdS1r6r0jQLiXp-BUi54iDCYQko5HwPIHg1lkzr-bAm4pQOfOiE,,,"Mountaineers cross a snow crusted ridge of Mount Hood, Oregon.",143,https://facebook.com/natgeo/posts/893179845512780,Travel,mountain cross snow crust ridg mount hood oregon,3158
2023-11-16 04:15:04,548,6,"{'like': 548, 'love': 14, 'wow': 4, 'care': 5, 'angry': 1}",572,,,https://on.natgeo.com/3MJDlGh?fbclid=IwAR25iT1Qj4JjbOWhlwc4IVeoU7g0GucAQUrBWFYJ3Ci30HTpAT7Om6O58to,"You don’t need to look far for good stories, they can be found closer to home than you’d think.

Here are some of Jasper Doest’s tips gleaned from decades as a wildlife photographer.

NATIONALGEOGRAPHIC.COM
How to take wildlife photos like a pro",21,https://facebook.com/natgeo/posts/893145522182879,Photography,need look far good stori found closer home think jasper doest tip glean decad wildlif photograph take wildlif photo like pro,599
2023-11-16 02:16:46,420,5,"{'like': 420, 'love': 43, 'haha': 1, 'wow': 1, 'care': 2}",467,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/401692078_893109515519813_613405454134490140_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=0ppocJdc3mEAX_MeID-&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBGgq98BKW-YVPNYf4OJ8W4ZEWhMGLBeLQ8imyf1XWoAg&oe=6564653F&manual_redirect=1,,http://natgeo.com/photos?fbclid=IwAR0toUqJhP29GhUUUUDu6Q-pF9ss2SI89aRmLgTZ-agHTjQGPRn7x1Jc1K4,natgeo.com/photos,25,https://facebook.com/natgeo/posts/893109518853146,Photography,photos,497
2023-11-16 02:15:04,282,259,"{'like': 282, 'love': 2, 'haha': 87, 'wow': 36, 'care': 10, 'sad': 9, 'angry': 10}",436,,,https://on.natgeo.com/47kL46g?fbclid=IwAR2uLhY-S_D7EPM1ZavleKrSOgZCqFzBhr1-GvdLKC7DZSHIc0vKSSqLIII,"There could be temporary disruptions to your cycle after the vaccine—or more significant issues after a severe bout of COVID-19.

NATIONALGEOGRAPHIC.COM
COVID-19 can interfere with your period in many ways. Here's how.",49,https://facebook.com/natgeo/posts/893108932186538,Science,could temporari disrupt cycl signific issu sever bout interfer period mani way,744
2023-11-16 00:15:23,1422,27,"{'like': 1422, 'love': 211, 'wow': 18, 'care': 10}",1661,,https://scontent.fhan14-4.fna.fbcdn.net/v/t42.1790-2/401981589_889456328879152_6153101688006145434_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=qpnHQZJZ6tkAX9F_Yad&_nc_rml=0&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCffpXZnPzJ1qBsZHtbx10NNp69MB6IhJ3ciaKC1XzViw&oe=65643FD8,https://on.natgeo.com/49OLP9l?fbclid=IwAR1Pqoq_OMiygo0p0hq5_W6hzo0iNcFLaJvWr_T0MOigWSHBo2ziWrh_tiM,"In the last year, we had 165 photographers in the field who returned with more than 2 million photographs.

See our Pictures of the Year: https://on.natgeo.com/49OLP9l
#NatGeoPOY23",133,https://facebook.com/natgeo/posts/893066168857481,Photography,last year photograph field return million photograph see pictur year http,1821
2023-11-15 21:15:04,1178,39,"{'like': 1178, 'love': 25, 'haha': 5, 'wow': 143, 'care': 4, 'sad': 6, 'angry': 1}",1362,,,https://on.natgeo.com/40FjEoN?fbclid=IwAR1aayhtjz6vz3ZzwAmbO-vuz-7nn0_N2AGBo9UMUHJL5w9WmSUbyPs0Pos,"While many of us picture wolves running down elk in a Yellowstone meadow, the versatile predators can feed on diverse prey, according to a new study.

NATIONALGEOGRAPHIC.COM
Wolves hunt sea otters and seals, a startling find",40,https://facebook.com/natgeo/posts/892987915531973,Animals,mani us pictur wolv run elk yellowston meadow versatil predat feed divers prey accord new studi wolv hunt sea otter seal startl find,1441
2023-11-15 18:15:03,501,27,"{'like': 501, 'love': 35, 'wow': 2, 'care': 4, 'sad': 1, 'angry': 1}",544,,,https://on.natgeo.com/3QDTjTB?fbclid=IwAR3-PTTyFOhcbadgs8rWnjpYoEL6kKA7ynw7M0iS2BN4V51UONfFFgnQbO8,"There’s always something fresh to discover in the northern Italian city, from a new hotel in a converted seminary to a cultural hub with contemporary art and a rooftop restaurant.

NATIONALGEOGRAPHIC.COM
A guide to Milan and what's new in Italy's most fashionable northern city",26,https://facebook.com/natgeo/posts/892903498873748,Travel,alway someth fresh discov northern italian citi new hotel convert seminari cultur hub contemporari art rooftop restaur guid milan new itali fashion northern citi,597
2023-11-15 12:15:04,1248,28,"{'like': 1248, 'love': 51, 'haha': 1, 'wow': 238, 'care': 5, 'sad': 1, 'angry': 1}",1545,,,https://on.natgeo.com/40BuEna?fbclid=IwAR2g1JDE5uYg-xu17PYvdFTuPsaSzOc3IyCwuI8iq6QiGxlXHbAKoDTT-Do,"Sketches on the walls of a hidden room in a Florentine chapel may have been the work of Michelangelo, who sought refuge from the Medici family in 1530.

NATIONALGEOGRAPHIC.COM
Does this 'secret room' contain Michelangelo's lost artwork? See for yourself.",70,https://facebook.com/natgeo/posts/892781918885906,History & Culture,sketch wall hidden room florentin chapel may work michelangelo sought refug medici famili room contain michelangelo lost artwork see,1643
2023-11-15 09:15:04,773,8,"{'like': 773, 'love': 17, 'haha': 2, 'wow': 8, 'care': 3}",803,,,https://on.natgeo.com/47e98aF?fbclid=IwAR06GyokwtUzpJ9VinNselBMCw8A1XF0Qfq_V4dFjKGK0bEMx4hQZJYpHT0,"Born February 18, 1834, the fictional lumberjack Paul Bunyan and his blue ox, Babe, have starred in books, films, and roadside tourist traps that have captivated Americans for over a century. But there’s much more to his story.

NATIONALGEOGRAPHIC.COM
Searching for Paul Bunyan-and the truth behind the legend",29,https://facebook.com/natgeo/posts/892725792224852,Travel,born februari fiction lumberjack paul bunyan blue ox babe star book film roadsid tourist trap captiv american centuri much stori search paul truth behind legend,840
2023-11-15 06:15:00,6911,130,"{'like': 6911, 'love': 3094, 'haha': 3, 'wow': 189, 'care': 64, 'sad': 1, 'angry': 1}",10263,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/401856188_892673178896780_5539957180362380075_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=N5vpgwO2edcAX8DZ2EP&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBKrFtrXPtV9A0NDLSBc18b11RgMwg-dbHC28ZywMXheA&oe=6564E468&manual_redirect=1,,https://on.natgeo.com/3FVNEDA?fbclid=IwAR1fi4XD9XJ181N2J4IFwR1nbrBCn_UN8Ay7j-o21lbFGxv-BZwaFdFR1o0,"165 photographers. Over 2 million photos submitted. Here are National Geographic’s 2023 Pictures of the Year.: https://on.natgeo.com/3FVNEDA
#NatGeoPOY23",2100,https://facebook.com/natgeo/posts/892673205563444,Photography,photograph million photo submit nation geograph pictur year http,12493
2023-11-15 04:05:40,435,15,"{'like': 435, 'love': 65, 'haha': 5, 'wow': 3, 'care': 6}",514,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/401835643_1723961858113010_2074715095331457996_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Zz2pfvWI8AMAX8igPPB&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_AfC-Ju5FfauwUPkpux7m-2MlnHFzwhMZwrpY4radCyi5dQ&oe=65646258,https://on.natgeo.com/3ugyNRy?fbclid=IwAR20aKfPWvuR9almx7wpA1uOz2buN06g5dEDNTEH_WZeVxU30msiXVJ9Uw8,"How can we protect the polar regions and fight climate change?

Nat Geo Explorer and wildlife filmmaker Bertie Gregory spoke with French President Emmanuel Macron and leading scientists at the #OnePlanetPolarSummit to find out. Watch the full video on YouTube:
https://on.natgeo.com/3ugyNRy",62,https://facebook.com/natgeo/posts/892637122233719,Environment,protect polar region fight climat chang nat geo explor wildlif filmmak berti gregori spoke french presid emmanuel macron lead scientist oneplanetpolarsummit find watch full video youtub http,591
2023-11-15 02:15:03,255,29,"{'like': 255, 'love': 9, 'haha': 20, 'wow': 3, 'care': 5, 'sad': 2}",294,,,https://on.natgeo.com/46aVsMs?fbclid=IwAR30sTNKXe46TREZoknF81mwEE2IhdxlmS56ux4KHW6Mmz80yBYiWWbio6o,"Around the world, extreme weather and higher temperatures are poised to make whole regions unlivable. Here’s how some cities are taking steps to prepare for an unstable future.

NATIONALGEOGRAPHIC.COM
Are these cities ready to become climate havens?",15,https://facebook.com/natgeo/posts/892602885570476,Environment,around world extrem weather higher temperatur pois make whole region unliv citi take step prepar unstabl futur citi readi becom climat haven,338
2023-11-15 00:15:01,7659,172,"{'like': 7659, 'love': 1883, 'haha': 39, 'wow': 134, 'care': 72, 'sad': 1, 'angry': 1}",9789,https://m.facebook.com/photo/view_full_size/?fbid=892558922241539&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY-W_mrUgERIZnBVS4DUhnz6OOQrkxKq3iepQ8o98Lsfrdpy95TYUXISzgirRRQPGGcgSbd-f-6Ia1xquIJJ0AOup7AdOZ1raAXIQwzpuPMWxr2gxfgQhpHTnvqQhBVB0fjFRB_mVgi4t5F7cL27Xx9lR4SQWsTlqlR4gZH9_-2ZUJ-PA2P2ogyOB4G4L-ea8Oo8zy9AI7jACZK6pdI-\-\lpS_X9hY7Lm02hO4MTNefvtqse_5QGZGO9L4T6DVLX0BMjFDuloeNgLn4UfskLQEYYcZYMGIM7PQ8QzGws0U04TJoBSvlwcJZKwSWgLm1FkyIzZ5q2hSpTzsGncpLoDqsladBTM9Achd5pVxVFzoAHrpJu3CLslqfVejWI1PGkUv8H3ysukcIh6RiYk1qGgwFFGSV19109yEOrQmtrpmhXT4MG8v53OfUPk29igbxuRleSKyyTxHYhtxCBJBcymlFqrY_12WLQfMtRNrcvRlsgxjrCxKCsHt65Hi8EPqRZTZCOFA5oXH5wKFcAWOa-IX1i45-jIX0TsTacqx-YGtV6IXx495urlW0_-YBeYialUbQKudf0DkmXaU89iC-4bENLgpHWkuCBd7Wx9bcrOxnkS7ogCYZlYLNy6QKdBDO-5p3nTAW06La8BaM5RE8JqjBPJR1IOLZ4Gb90Eh1ik4zIgdwTBX0qnioH-nkfeFqelFavfHngn1njyssrVAJ_jJgWiSlYZpQlPE9fC_G41NaoQfGxxaDfAdgBsigrNt5uq_HMuDSSkcTjCkiWaKrYVSwVy6reIa8wdeSONWF409IDK17j2r8HhMsAAijgbCZIUo7RM-PAXvUNsHyGKJGDKOyIEDAC4O1czqrfKfrLbGGjq1rb742IQK__Mbnk7CzKIPiNqqrd3KmJ2aPTlHLeP81_WMEgZQn4bsxnIYcbmAsric8h3V9iAG9FogmrArk4IkXVCrzv40W1_kZBeoYXqsqSf_hq5pCxQE4Ik_jP8VyvYtbBmiWFirJsG8dzSMd83iOMhpqBEqlTwT8oDI7gsnhiQD7tB44FBF59bcgA-QT8Hi6ImSixJxbob-kGTjkUOubPwEI1FjSgfGBwrZJWS_RmpmiZKs3uF2dc8mxLR4YIpE0kTOrXEkzspkJ4JDd9jSEXhxp2C4nvEttfduPmfDtuPqM7eBJHiEC2_LZyRfahkcbNWQrFqIju6cfeRUoexMtmnGcTt5oANOCMb1M9Kq8FxrEJj0PC13JLMtVu1OeQLMaVQ5bCQVdR5GYUc93ui0JB9_DiBt9quUOEzZ-sch50Qhm9dPcj5m0E_MzUvgP3vyHQxKfZOuc2edShC0ViiDNNEIziweaS6rjiAMyyqBCip2oU8JtsBiaT8pGpo_Kha99HXeVK7kxTAE4MeOXcOcAfFeXG5EnPLMWc2RWTrSnXcXqXBUnufEmjgjnVKqCUB5dtZ797ejDUtG-1lGPwy50dvX6yCOrxn&__tn__=%2Cg&paipv=0&eav=AfZtoNApmKMQYr8aSPSNzg1vgPiOyyHVjE8seGbGNCVwDvt4oKube0iDLfb92kvO62s,,,"An airborne emperor penguin at edge of ice floe in Cape Washington, Ross Sea, Antarctica.",594,https://facebook.com/natgeo/posts/892558945574870,Animals,airborn emperor penguin edg ice floe cape washington ross sea antarctica,10555
2023-11-14 21:15:03,546,31,"{'like': 546, 'love': 9, 'haha': 3, 'wow': 191, 'care': 37, 'sad': 97, 'angry': 1}",884,,,https://on.natgeo.com/47xSanm?fbclid=IwAR32L29rDp_U3nSOsEqSAKmWIAp_T0t2K8eiv2glHjQV-NO9o1MGlr3vxOU,"Scientists believe a large pocket of magma has risen below Grindavík, threatening to flood the coastal town with molten rock and generate explosive blasts if lava reaches the sea.

NATIONALGEOGRAPHIC.COM
Iceland bracing for unprecedented volcanic eruption",62,https://facebook.com/natgeo/posts/892467355584029,Science,scientist believ larg pocket magma risen grindavík threaten flood coastal town molten rock gener explos blast lava reach sea iceland brace unpreced volcan erupt,977
2023-11-14 18:15:04,870,3,"{'like': 870, 'love': 29, 'wow': 2, 'care': 3}",904,,,https://on.natgeo.com/3QDhwtf?fbclid=IwAR35uVtOKHjso1VgtQi6m9xRC6WBo08l7M85_v7mAndkKaiEgVsP4P2w218,"Equal parts wild and picturesque, this pocket of North Yorkshire makes for a quintessential countryside getaway.

NATIONALGEOGRAPHIC.COM
Follow in the footsteps of monks and literary giants on the North York Moors",17,https://facebook.com/natgeo/posts/892389932258438,Travel,equal part wild picturesqu pocket north yorkshir make quintessenti countrysid getaway follow footstep monk literari giant north york moor,924
2023-11-14 12:15:03,175,13,"{'like': 175, 'haha': 24, 'wow': 3, 'care': 6, 'sad': 4}",212,,,https://on.natgeo.com/3SFfGee?fbclid=IwAR3jLr7EVKWuzo4XrbPn5MuGUb-Ibrisn2reENZQOvvFkRNeC9pdaGyJkog,"Scientists are learning more about the havoc that viruses and bacteria wreak on sleep. Here's what you need to know about seeking care for insomnia.

NATIONALGEOGRAPHIC.COM
COVID-19 can ruin your sleep in many different ways-here's why",18,https://facebook.com/natgeo/posts/892267948937303,Science,scientist learn havoc virus bacteria wreak sleep need know seek care insomnia ruin sleep mani differ,243
2023-11-14 09:15:03,383,7,"{'like': 383, 'love': 11, 'haha': 1, 'wow': 3, 'care': 5}",403,,,https://on.natgeo.com/477UiCw?fbclid=IwAR1P6iFq1E8k0yfqvQh07wfxjEo65OCLZqWpNplwSArMNb_-qCqWWTFaCt0,"Artists are pushing boundaries in these centuries-old Japanese traditions—with innovative tech and popular manga.

NATIONALGEOGRAPHIC.COM
Kabuki and Noh are evolving with the times. Here's how to experience them.",17,https://facebook.com/natgeo/posts/892210805609684,Travel,artist push boundari japanes innov tech popular manga kabuki noh evolv time experi,427
2023-11-14 06:15:48,1159,40,"{'like': 1159, 'love': 167, 'haha': 2, 'wow': 146, 'care': 20, 'sad': 1, 'angry': 1}",1496,,https://scontent.fhan14-4.fna.fbcdn.net/v/t42.1790-2/18544166_160569211144970_781539728380919808_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=0IkE2S55TL4AX-RMh-z&_nc_rml=0&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDxWpGQyJ-odhNhxntBR2yqV2W0Go01M_M_Xs47mL10mQ&oe=65651184,,"When this colony of Mexican free-tailed bats flies in a tightly packed formation, they show up on radar at a nearby airport.",123,https://facebook.com/natgeo/posts/892106802286751,Animals,coloni mexican bat fli tightli pack format show radar nearbi airport,1659
2023-11-14 04:15:05,537,16,"{'like': 537, 'love': 99, 'haha': 2, 'wow': 1, 'care': 16, 'angry': 1}",656,,,https://on.natgeo.com/40EdjtK?fbclid=IwAR2D4lryNViEVCQUwEv3Tt_ubOE0AyTqvosSnkE7MpCGAvocn6lMSA4hxaI,"All over Turtle Island—a common Indigenous name for North America—its original inhabitants are methodically reasserting control over their land, laws, and how they live.

NATIONALGEOGRAPHIC.COM
North America's Native nations reassert their sovereignty: 'We are here'",28,https://facebook.com/natgeo/posts/892111482286283,Magazine,turtl common indigen name north origin inhabit method reassert control land law live north america nativ nation reassert sovereignti,700
